KTADocumentID,ResultadoFraude,IndicatorIndex,Ind_ID,Ind_Type,Ind_Category,Ind_Title,Ind_Description
43d13a90-7356-420c-a27e-b179002d8191,WARNING,6,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
43f4f763-dce8-420d-b2f8-b179001b0fde,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
43f4f763-dce8-420d-b2f8-b179001b0fde,WARNING,2,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
44054d4d-bf8c-4f9d-8f29-b179001b0cff,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
44054d4d-bf8c-4f9d-8f29-b179001b0cff,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
44054d4d-bf8c-4f9d-8f29-b179001b0cff,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
44054d4d-bf8c-4f9d-8f29-b179001b0cff,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
44054d4d-bf8c-4f9d-8f29-b179001b0cff,WARNING,5,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
44054d4d-bf8c-4f9d-8f29-b179001b0cff,WARNING,6,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
44319eba-a299-4777-b7d6-b1db016aef7d,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
44319eba-a299-4777-b7d6-b1db016aef7d,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
44319eba-a299-4777-b7d6-b1db016aef7d,WARNING,3,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
44319eba-a299-4777-b7d6-b1db016aef7d,WARNING,4,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
4474210f-7212-4e3a-b4af-b179000e31c1,HIGH_RISK,1,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
447cf185-dc45-41b0-a516-b17900036e19,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
447cf185-dc45-41b0-a516-b17900036e19,WARNING,2,has_smartphone_header_footer,INFO,modifications,Image contains regions resembling smartphone/tablet screenshot header and footer,The image was probably created as a screenshot of a smartphone/tablet screen.
449ce2bd-f839-4090-bb97-b17801299828,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
449ce2bd-f839-4090-bb97-b17801299828,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
449ce2bd-f839-4090-bb97-b17801299828,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
449ce2bd-f839-4090-bb97-b17801299828,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
449ce2bd-f839-4090-bb97-b17801299828,WARNING,5,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
449ce2bd-f839-4090-bb97-b17801299828,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
44b3eb91-1c65-4aff-94da-b1db016ac6b0,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
44b3eb91-1c65-4aff-94da-b1db016ac6b0,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
44b3eb91-1c65-4aff-94da-b1db016ac6b0,WARNING,3,has_crystal_reports_metadata,INFO,known_creator,Saved in SAP Crystal Reports,The document was processed and saved in SAP Crystal Reports - SAP server suite for generating reports.
44c6065c-d498-4138-a6c5-b1db016af924,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
44c6065c-d498-4138-a6c5-b1db016af924,WARNING,2,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
44c6065c-d498-4138-a6c5-b1db016af924,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
44c6065c-d498-4138-a6c5-b1db016af924,WARNING,4,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
44c6065c-d498-4138-a6c5-b1db016af924,WARNING,5,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
44c6065c-d498-4138-a6c5-b1db016af924,WARNING,6,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
44cffa9c-f790-4705-bc81-b17801662fec,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
44cffa9c-f790-4705-bc81-b17801662fec,WARNING,2,has_size_changed,RISK,metadata,The image resolution has been changed,The metadata of this image suggest that the image was resized or cropped.
44e282c1-d56b-4d05-9aa2-b1780174fe16,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
44e282c1-d56b-4d05-9aa2-b1780174fe16,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
44e282c1-d56b-4d05-9aa2-b1780174fe16,WARNING,3,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
44e282c1-d56b-4d05-9aa2-b1780174fe16,WARNING,4,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
45024eed-4309-4668-93f1-b1db016ae064,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
45024eed-4309-4668-93f1-b1db016ae064,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
45024eed-4309-4668-93f1-b1db016ae064,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
45024eed-4309-4668-93f1-b1db016ae064,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
45024eed-4309-4668-93f1-b1db016ae064,WARNING,5,has_pdfium_metadata,INFO,known_creator,Saved in PDFium,The document was processed and saved in PDFium - software library (C language) for generating PDF files.
4502fe65-8f6a-44d6-88ea-b1780175abea,WARNING,1,has_moire_effect,RISK,modifications,Image with moire effect,Moire interference patterns imply that a picture of a monitor or display was taken. Taking a picture of a monitor instead of the original document may indicate fraudulent intentions with the aim to cover possible digital modifications of the image.
4512fff0-5a5c-4bb4-aff0-b1db016b0302,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
4512fff0-5a5c-4bb4-aff0-b1db016b0302,WARNING,2,has_smartphone_header_footer,INFO,modifications,Image contains regions resembling smartphone/tablet screenshot header and footer,The image was probably created as a screenshot of a smartphone/tablet screen.
45215f2a-1f3e-4582-9855-b179002d7330,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
4524db33-8d30-4d9c-8606-b1db016aa420,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
4524db33-8d30-4d9c-8606-b1db016aa420,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
4524db33-8d30-4d9c-8606-b1db016aa420,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
4524db33-8d30-4d9c-8606-b1db016aa420,WARNING,4,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
4524db33-8d30-4d9c-8606-b1db016aa420,WARNING,5,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
454250e9-e66f-46a4-a3dd-b17801681d7f,HIGH_RISK,1,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
455ecd01-cbd9-4385-a03b-b17801681f47,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
455ecd01-cbd9-4385-a03b-b17801681f47,WARNING,2,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
455ecd01-cbd9-4385-a03b-b17801681f47,WARNING,3,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
455ecd01-cbd9-4385-a03b-b17801681f47,WARNING,4,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
456853a3-f52f-46ef-9992-b1db016ad397,WARNING,1,has_moire_effect,RISK,modifications,Image with moire effect,Moire interference patterns imply that a picture of a monitor or display was taken. Taking a picture of a monitor instead of the original document may indicate fraudulent intentions with the aim to cover possible digital modifications of the image.
456853a3-f52f-46ef-9992-b1db016ad397,WARNING,2,low_quality_jpeg,INFO,low_quality_image,Contains low quality JPEG,Document contains an image compressed with unusually low quality. This may reduce the detection capabilities.
45755a76-b570-4b3d-a91e-b1780175ab70,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
45755a76-b570-4b3d-a91e-b1780175ab70,WARNING,2,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
45755a76-b570-4b3d-a91e-b1780175ab70,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
45755a76-b570-4b3d-a91e-b1780175ab70,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
459461f9-eac1-4a6e-8a31-b179002dd6b3,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
459461f9-eac1-4a6e-8a31-b179002dd6b3,WARNING,2,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
459461f9-eac1-4a6e-8a31-b179002dd6b3,WARNING,3,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
459461f9-eac1-4a6e-8a31-b179002dd6b3,WARNING,4,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
459d1e96-023f-4feb-b58a-b17900038baf,HIGH_RISK,1,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
45ad20ad-71ba-4e4d-9dd9-b1db016acbaf,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
45f26494-a12e-473f-b93f-b1790003970e,WARNING,1,thumbnail_differs,RISK,metadata,Mismatched thumbnail,This image contains a thumbnail (a smaller representation of the image) which doesn't match it. This can happen when fraudsters add fake metadata to an image to hide its origin. The exception are devices which let users zoom or crop their photos and don't change the thumbnail after edit.
45f7608f-74c6-43bd-984c-b1db016b0c47,WARNING,1,thumbnail_differs,RISK,metadata,Mismatched thumbnail,This image contains a thumbnail (a smaller representation of the image) which doesn't match it. This can happen when fraudsters add fake metadata to an image to hide its origin. The exception are devices which let users zoom or crop their photos and don't change the thumbnail after edit.
45f7608f-74c6-43bd-984c-b1db016b0c47,WARNING,2,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
46033977-a55a-457d-8e51-b1780175ed27,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
462911a6-a38a-4d8a-bef4-b1db016af58d,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
462911a6-a38a-4d8a-bef4-b1db016af58d,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
462911a6-a38a-4d8a-bef4-b1db016af58d,WARNING,3,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
462911a6-a38a-4d8a-bef4-b1db016af58d,WARNING,4,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
462911a6-a38a-4d8a-bef4-b1db016af58d,WARNING,5,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
4636f80c-17fc-437e-bbb7-b1db016afb29,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
4636f80c-17fc-437e-bbb7-b1db016afb29,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
4636f80c-17fc-437e-bbb7-b1db016afb29,WARNING,3,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
4636f80c-17fc-437e-bbb7-b1db016afb29,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
4636f80c-17fc-437e-bbb7-b1db016afb29,WARNING,5,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
466ae739-4d4c-46f3-9729-b179000e327d,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
466ae739-4d4c-46f3-9729-b179000e327d,WARNING,2,has_smartphone_header_footer,INFO,modifications,Image contains regions resembling smartphone/tablet screenshot header and footer,The image was probably created as a screenshot of a smartphone/tablet screen.
466ae739-4d4c-46f3-9729-b179000e327d,WARNING,3,low_resolution,INFO,low_quality_image,Document has low resolution,Resolution of images stored in this document is too low for reliable analysis. Some detectors may be disabled.
4679b232-920e-4140-bc05-b1db016ae9f7,HIGH_RISK,1,in_transaction_cluster,RISK,serial_fraud,Serial fraud,"This image has visual content or metadata very similar to images already processed, indicating it is part of a series that used the same document-template, the same device, or the same scene composition to create multiple iterations of the document. This is a strong indication of fraud."
4679b232-920e-4140-bc05-b1db016ae9f7,HIGH_RISK,2,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
469f770c-7b92-477d-a104-b179000e2eec,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
469f770c-7b92-477d-a104-b179000e2eec,WARNING,2,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
469f770c-7b92-477d-a104-b179000e2eec,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
469f770c-7b92-477d-a104-b179000e2eec,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
469f770c-7b92-477d-a104-b179000e2eec,WARNING,5,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
469f770c-7b92-477d-a104-b179000e2eec,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
46a11e66-0dee-48e3-8ffd-b17900035ccf,HIGH_RISK,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
46a11e66-0dee-48e3-8ffd-b17900035ccf,HIGH_RISK,2,gen_char_pixel_inconsistency,RISK,modifications,Image contains digitally modified characters,Some of the characters in the image do not comply with statistics prevalent in the image. These statistics enlist texture and compression qualities and noise and pixel-color distribution typical for the majority of the image regions.
46a11e66-0dee-48e3-8ffd-b17900035ccf,HIGH_RISK,3,is_edited_with_samsung_photo_editor,RISK,exif,Edited with Samsung Photo Editor,"This photo contains metadata from a Samsung device which suggests it was edited at least once on the device. While the editor is often used to crop or enhance photos with filters, it can also add artificial text layers or remove content via smoothing and other tools."
46a11e66-0dee-48e3-8ffd-b17900035ccf,HIGH_RISK,4,has_size_changed,RISK,metadata,The image resolution has been changed,The metadata of this image suggest that the image was resized or cropped.
46cd11b7-3633-4eb1-8dc2-b1db016afbfb,WARNING,1,screenshot,RISK,content_hiding,Screenshot,This image contains screenshot which may be a policy violation.
46cd11b7-3633-4eb1-8dc2-b1db016afbfb,WARNING,2,has_smartphone_header_footer,INFO,modifications,Image contains regions resembling smartphone/tablet screenshot header and footer,The image was probably created as a screenshot of a smartphone/tablet screen.
46e8b3bd-fee8-467a-b3b6-b1db016afac4,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
46e8b3bd-fee8-467a-b3b6-b1db016afac4,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
46e8b3bd-fee8-467a-b3b6-b1db016afac4,WARNING,3,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
46e8b3bd-fee8-467a-b3b6-b1db016afac4,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
46e8b3bd-fee8-467a-b3b6-b1db016afac4,WARNING,5,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
46e965ed-09b7-4ebb-b3c7-b1db016ae787,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
46e965ed-09b7-4ebb-b3c7-b1db016ae787,WARNING,2,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
46e965ed-09b7-4ebb-b3c7-b1db016ae787,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
46e965ed-09b7-4ebb-b3c7-b1db016ae787,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
46e965ed-09b7-4ebb-b3c7-b1db016ae787,WARNING,5,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
46e965ed-09b7-4ebb-b3c7-b1db016ae787,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
46eaf810-8acd-44a0-becf-b179000e59fa,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
46eaf810-8acd-44a0-becf-b179000e59fa,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
46eaf810-8acd-44a0-becf-b179000e59fa,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
46eaf810-8acd-44a0-becf-b179000e59fa,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
46eaf810-8acd-44a0-becf-b179000e59fa,WARNING,5,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
46eaf810-8acd-44a0-becf-b179000e59fa,WARNING,6,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
46f23375-6866-4de8-b78f-b179000e4638,WARNING,1,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
46f23375-6866-4de8-b78f-b179000e4638,WARNING,2,has_dxperience_metadata,INFO,known_creator,Saved in DXperience,The document was processed and saved in DXperience - software for designing other software.
46f23375-6866-4de8-b78f-b179000e4638,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
46f23375-6866-4de8-b78f-b179000e4638,WARNING,4,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
46fc01af-c096-480e-80cb-b1780176331c,WARNING,1,digital_print,RISK,content_hiding,Digital print,This document was converted directly from a digital PDF to an image. This is highly suspicious as there is no legitimate reason to do so.
471353c2-af2f-4340-a076-b1db016ab409,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
471353c2-af2f-4340-a076-b1db016ab409,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
471353c2-af2f-4340-a076-b1db016ab409,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
471353c2-af2f-4340-a076-b1db016ab409,WARNING,4,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
471353c2-af2f-4340-a076-b1db016ab409,WARNING,5,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
471353c2-af2f-4340-a076-b1db016ab409,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
4754884f-b290-4a66-a05b-b179000e2f90,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
4754884f-b290-4a66-a05b-b179000e2f90,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
4754884f-b290-4a66-a05b-b179000e2f90,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
4754884f-b290-4a66-a05b-b179000e2f90,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
4754884f-b290-4a66-a05b-b179000e2f90,WARNING,5,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
4754884f-b290-4a66-a05b-b179000e2f90,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
47765158-0ab6-4c97-999f-b179002dc0b3,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
47765158-0ab6-4c97-999f-b179002dc0b3,WARNING,2,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
47765158-0ab6-4c97-999f-b179002dc0b3,WARNING,3,is_pdf_unmodified_per_metadata,TRUST,authenticity,No modification in document metadata,Timestamps in this document's metadata do not indicate that the file was incrementally updated or modified.
47765158-0ab6-4c97-999f-b179002dc0b3,WARNING,4,has_itext_metadata,INFO,known_creator,Saved in iText,The document was processed and saved in iText - software library (Java language) for generating PDF files.
47765158-0ab6-4c97-999f-b179002dc0b3,WARNING,5,is_pdf_unmodified_per_trailer_id,TRUST,authenticity,No modification in document trailer,"File trailer, which describes the internal structure of this document, does not indicate that the file was incrementally updated or modified."
4778eecc-34c8-4812-aeb7-b1db016aed13,WARNING,1,has_word_over_image,RISK,content_hiding,Contains word over image,This document contains words on top of an image. The added text may hide original content of the background image.
4778eecc-34c8-4812-aeb7-b1db016aed13,WARNING,2,has_word_covered,RISK,content_hiding,Contains hidden words,This document contains words covered by other content.
4778eecc-34c8-4812-aeb7-b1db016aed13,WARNING,3,has_scaled_image,INFO,content_hiding,Contains up-scaled or stretched image,"An image embedded in this document is stretched or scaled. This may indicate that the image originates from different source, e.g. stamp or signature re-used from another document."
4778eecc-34c8-4812-aeb7-b1db016aed13,WARNING,4,has_unknown_pdf_comments,RISK,modifications,Contains uncommon PDF comments in PDF data,This document contains uncommon PDF comments. This might be a relic of a PDF editor.
4778eecc-34c8-4812-aeb7-b1db016aed13,WARNING,5,has_expertpdf_metadata,INFO,known_creator,Saved in ExpertPDF,The document was processed and saved in ExpertPDF - software library (.NET ecosystem) for generating PDF files from HTML documents.
4778eecc-34c8-4812-aeb7-b1db016aed13,WARNING,6,has_link_annotations,INFO,annotations,Contains link annotations,"This document contains a hyphertext link to a destination inside or outside of the document, e.g. a website."
